@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {1,2,3,4,5}

@data
0.168724,0.217021,0.471264,0.542553,0.298077,0.248252,0.076046,0.429319,0.258883,0.339713,0.120482,0.216783,0.201299,0.445255,0.108108,0.491018,0.333333,0.386076,0,0.279279,0.10045,0.547368,0.393103,0.394558,0.359589,0.416667,0.404624,0.15748,0.279539,0.308378,0.638672,0.754491,0.024845,0.661654,0.575893,0.916067,1,0.222727,0.634146,0.658333,0.636119,0.934641,0.405109,0.446352,0.568182,0.510029,0.365031,0.495522,0.151042,0.625,0.582237,0.684564,0.934641,0.024845,0.661654,0.464706,0.554545,1,0.15748,0.397695,0.5131,0.658203,0.754491,0.501094,0.539474,0.286472,0.515581,0.361486,0.377778,0.025397,0.4942,0.512987,0.599593,1,0.156863,0.655629,0.666667,0.757426,0.942197,0.059794,0.182342,0.889387,0.913628,0.956044,0.096019,0.194444,0.749415,0,0.157895,0.285714,0.04262,0.053015,0.073499,0.094748,0.112,0.198276,0.219828,0.703822,0.822176,0.827,0.086538,0.509165,0.551495,0.605263,1,0.458175,0.770142,0.286472,0.562982,0.312369,0.372372,0.038095,0.70696,0.638614,0.635569,1,0.131148,0.341131,0.363636,0.562903,0.957447,0.059794,0.182342,0.889387,0.913628,0.956044,2
0.349794,0.242553,0.488506,0.303191,0.086538,0.262238,0.072243,0.298429,0.142132,0.272727,0.337349,0.265734,0.246753,0.277372,0.254054,0.39521,0.220657,0.835443,0.15,0.252252,0.112444,0.402632,0.418391,0.540816,0.407534,0.400538,0.578035,0.070866,0.354467,0.647059,0.794922,0.946108,0.021739,0.441103,0.410714,0.335731,0.828829,0.118182,0.631098,0.708333,0.846361,1,0.551095,0.478541,0.409091,0.432665,0.368098,0.507463,0.135417,0.621875,0.519737,0.808725,1,0.021739,0.533835,0.360784,0.261818,0.852713,0.070866,0.354467,0.770742,0.757812,0.946108,0.525164,0.557895,0.30504,0.560907,0.293919,0.447222,0.022222,0.364269,0.357143,0.398374,0.932854,0.105882,0.546358,0.803922,0.772277,0.947977,0.035052,0.184261,0.617339,0.573896,1,0.187354,0.233918,0.624122,0,0.285714,0.437788,0.225572,0.254678,0.292961,0.661174,0.689,0.030172,0.132543,0.501062,0.819038,0.943,0.076923,0.501018,0.566445,0.643725,1,0.503802,0.696682,0.30504,0.521851,0.201258,0.543544,0.033333,0.593407,0.502475,0.556851,0.848649,0.088525,0.45809,0.645081,0.754839,0.961702,0.035052,0.184261,0.617339,0.573896,1,2
0.259259,0.042553,0.37931,0.260638,0.403846,0.230769,0.079848,0.366492,0.335025,0.449761,0.373494,0.314685,0.337662,0.277372,0.318919,0.293413,0.230047,0.373418,0.516667,0.342342,0.383808,0.486842,0.372414,0.503401,0.359589,0.446237,0.488439,0.007874,0.510086,0.499109,0.724609,0.982036,0.015528,0.461153,0.546875,0.796163,0.954955,0.1,0.655488,0.702778,0.684636,1,0.547445,0.409871,0.505682,0.52149,0.47546,0.441791,0.041667,0.646875,0.625,0.620805,1,0.015528,0.461153,0.472549,0.594545,0.96124,0.007874,0.510086,0.633188,0.732422,0.982036,0.382932,0.381579,0.62069,0.371105,0.560811,0.491667,0.015873,0.426914,0.545455,0.768293,0.976019,0.05098,0.370861,0.527233,0.658416,1,0.002062,0.508637,0.690583,0.731286,0.993407,0.432084,0.168129,0.433255,0.2,0.421053,0.258065,0.054054,0.256757,0.624224,0.77137,0.902,0.018319,0.417026,0.550955,0.721757,0.99,0.019231,0.311609,0.456811,0.676113,1,0.31749,0.64455,0.62069,0.460154,0.339623,0.630631,0.02381,0.450549,0.606436,0.696793,0.945946,0.042623,0.384016,0.491905,0.669355,1,0.002062,0.508637,0.690583,0.731286,0.993407,2
0,0.72766,0.281609,0.12766,0.230769,0.342657,0.091255,0.256545,0,0.114833,0,0.342657,0.636364,0.532847,0.394595,0.143713,0.342723,0.310127,0,0.882883,0.014993,0.339474,0.549425,0.431973,0.544521,0.44086,0.50289,0.188976,0.541787,0.566845,0.541016,1,0.220497,0.408521,0.756696,0.803357,0.891892,0.1,0.198171,0.258333,0,0.679739,0.689781,0.439914,0.357955,0.690544,0.481595,0.358209,0.114583,0.253125,0.108553,0,0.679739,0.220497,0.714286,1,0.689091,0.906977,0.188976,0.610951,0.694323,0.541016,1,0.275711,0.75,0.437666,0.405099,0.381757,0.336111,1,1,0.997835,0.745935,0.82494,0.090196,0.013245,0.285403,0.443069,1,0.296907,0.295585,0.518685,0.337812,0.516484,0,0.106725,0.91452,0,0,0.230415,0,0,0,0,0,0.394397,0.394397,0.414013,0.4341,0.415,0.221154,0.334012,0.612957,0.62753,1,0.61597,0.438389,0.437666,0.614396,0.341719,0.3003,0.338095,0.465201,0.960396,0.696793,0.87027,0.07541,0.038986,0.317559,0.420968,1,0.296907,0.295585,0.518685,0.337812,0.516484,5
0,0.655319,0.149425,0.819149,0.490385,0.625874,0,0.136126,0.13198,0,0.614458,0.538462,0.5,0,0,0.155689,0.483568,0.322785,0,0,0.011994,0.376316,0.48046,0.486395,0.318493,0.403226,0.843931,0.19685,0.060519,0.385027,0.654297,1,0.074534,0.368421,0.305804,0.717026,0.77027,0.459091,0.606707,0.594444,0.48248,0.830065,0.390511,0.637339,0.326705,0.885387,0.285276,0.459701,0.526042,0.596875,0.506579,0.355705,0.830065,0.074534,0.368421,0.268627,0.534545,0.802326,0.19685,0.060519,0.471616,0.654297,1,0.47046,0.815789,0.193634,0.889518,0.141892,0.286111,0.07619,0.222738,0.24026,0.302846,0.877698,0.298039,0.374172,0.494553,0.589109,1,0.841237,0.754319,0.741405,0.783109,0.830769,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240385,0.356415,0.5299,0.603239,1,0.714829,0.533175,0.193634,0.660668,0.199161,0.237237,0.114286,0.315018,0.403465,0.437318,0.859459,0.24918,0.34308,0.468244,0.593548,1,0.841237,0.754319,0.741405,0.783109,0.830769,5
0.156379,0.817021,0.109195,0.510638,0.365385,0.402098,0.144487,0.198953,0.096447,0.090909,0.228916,0.132867,0.376623,0.138686,0.621622,0.347305,0.178404,0.240506,0,0.171171,0.031484,0.392105,0.434483,0.530612,0.226027,0.680108,0.630058,0.224409,0.337176,0.545455,0.767578,0.772455,0.052795,0.305764,0.40625,0.455635,0.914414,0.163636,0.704268,0.683333,0.862534,1,0.507299,0.472103,0.454545,0.618911,0.782209,0.435821,0.1875,0.696875,0.611842,0.828859,1,0.052795,0.305764,0.205882,0.3,0.926357,0.224409,0.613833,0.751092,0.693359,0.772455,0.330416,0.628947,0.517241,0.308782,0.273649,0.844444,0.053968,0.192575,0.227273,0.107724,0.491607,0.145098,0.119205,0.535948,0.811881,0.890173,0.748454,1,0.904335,0.783109,1,0,0.450292,0.639344,0,0,0.543779,0,0,0,0,0,0.289871,0.352371,0.571125,0.904812,0.942,0.173077,0.238289,0.45515,0.497976,1,0.629278,0.350711,0.517241,0.167095,0.580713,0.411411,0.080952,0.223443,0.403465,0.285714,0.897297,0.186885,0.280702,0.276463,0.593548,0.838298,0.748454,1,0.904335,0.783109,1,5
0.234568,0.480851,0.431034,0.601064,0.182692,0.262238,0.21673,0,0.096447,0.272727,0,0.132867,0.37013,0.686131,0.308108,0.562874,0,0.240506,0,0.513514,0.032984,0.626316,0.505747,0.122449,0.808219,0.352151,0.33526,0.220472,0.489914,0.360071,0.923828,1,0.052795,0.533835,0.640625,0.561151,0.914414,0.163636,0.228659,0.605556,0.463612,0.627451,0.208029,0.418455,0.758523,0.272206,0.46319,0.656716,0.1875,0.209375,0.703947,0.332215,0.627451,0.052795,0.345865,0.231373,0.416364,0.926357,0.220472,0.489914,0.524017,0.923828,1,0.402626,0.757895,0.405836,0.623229,0.39527,0.452778,0.053968,0.276102,0.090909,0.589431,0.954436,0.145098,0.609272,0.51634,0.633663,1,0.385567,0.401152,0.715994,0.683301,0.793407,0.154567,0.109649,0.75644,0,0.285714,0.175115,0.862786,0.862786,0.898551,0.933059,0.943,0.650862,0.650862,0.661359,0.671548,0.66,0.173077,0.270876,0.378738,0.281377,1,0.539924,0.563981,0.405836,0.652956,0.406709,0.345345,0.080952,0.282051,0.383663,0.472303,0.897297,0.121311,0.495127,0.433375,0.754839,1,0.385567,0.401152,0.715994,0.683301,0.793407,5
0.259259,0,0.275862,0.335106,0.307692,0.388112,0.121673,0.251309,0.319797,0.607656,0.385542,0.335664,0.409091,0.233577,0.172973,0.287425,0.295775,0.398734,0.266667,0.144144,0.047976,0.386842,0.508046,0.431973,0.517123,0.311828,0.806358,0.122047,0.25072,0.418895,0.574219,0.904192,0.23913,0.714286,0.638393,0.911271,1,0.063636,0.359756,0.519444,0.652291,0.686275,0.390511,0.560086,0.426136,0.848138,0.282209,0.632836,0.072917,0.34375,0.417763,0.567114,0.686275,0.23913,0.596491,0.560784,0.681818,1,0.122047,0.570605,0.5131,0.574219,0.904192,0.47046,0.510526,0.442971,0.793201,0.638514,0.233333,0.146032,0.552204,0.549784,0.660569,0.848921,0.243137,0.291391,0.352941,0.69802,1,0.028866,0.241843,0.681614,0.646833,0.826374,0.632319,0.138889,0.25644,0,0.729323,0.299539,0.065489,0.181913,0.427536,0.604531,0.73,0.872845,0.872845,0.892781,0.946653,0.937,0.144231,0.435845,0.538206,0.831984,1,0.397338,0.706161,0.442971,0.917738,0.396226,0.339339,0.219048,0.648352,0.707921,0.760933,1,0.203279,0.345029,0.387298,0.527419,0.931915,0.028866,0.241843,0.681614,0.646833,0.826374,1
0.695473,0.093617,0.321839,0.478723,0.326923,0.314685,0.041825,0.17801,0.340102,0.320574,0.409639,0.314685,0.142857,0.408759,0.118919,0.203593,0.103286,0.424051,0.366667,0.306306,0.086957,0.521053,0.473563,0.309524,0.623288,0.354839,0.601156,0.082677,0.746398,0.595365,0.816406,1,0.02795,0.426065,0.558036,0.604317,0.900901,0.145455,0.408537,0.488889,0.501348,0.928105,0.324818,0.534335,0.514205,0.481375,0.404908,0.623881,0.166667,0.4625,0.529605,0.493289,0.928105,0.02795,0.370927,0.490196,0.449091,0.914729,0.082677,0.582133,0.681223,0.816406,1,0.553611,0.442105,0.450928,0.501416,0.412162,0.455556,0.028571,0.343387,0.517316,0.670732,0.947242,0.129412,0.241722,0.418301,0.507426,0.543353,0.226804,0.527831,0.654709,0.731286,1,0.447307,0.049708,0.512881,0,0.338346,0.105991,0.338877,0.419958,0.802277,0.890834,0.966,0.182112,0.182112,0.191083,0.199791,0.191,0.096154,0.183299,0.486711,0.325911,1,0.43346,0.656398,0.450928,0.44473,0.303983,0.510511,0.042857,0.318681,0.423267,0.524781,0.881081,0.108197,0.491228,0.550436,0.727419,0.66383,0.226804,0.527831,0.654709,0.731286,1,1
0.316872,0,0.178161,0.489362,0.442308,0,0.057034,0.162304,0.15736,0.368421,0,0.216783,0.097403,0.788321,1,0.461078,0.507042,0.196203,0.25,0.279279,0.050975,0.889474,0.337931,0.034014,0.705479,0.424731,0.141618,0.055118,0.504323,0.531194,0.714844,0.538922,0.232919,0.343358,0.430804,0.482014,1,0.618182,0.625,0.736111,0.673854,0.901961,0.018248,0.405579,0.923295,0.234957,0.355828,0.749254,0.708333,0.615625,0.424342,0.59396,0.901961,0.232919,0.305764,0.378431,0.356364,1,0.055118,0.54755,0.68559,0.835937,0.628743,0.380744,0.397368,0.710875,0.271955,0.719595,0.658333,0.238095,0.283063,0.318182,0.522358,1,0.117647,0.476821,0.627451,0.601485,0.913295,0.026804,0.232246,0.588939,0.783109,0.863736,0.720141,0,0.279859,0,0.706767,0,0.2079,0.351351,0.668737,0.823893,0.954,0,0,0,0,0,0.134615,0.07332,0.028239,0,1,0.228137,0.677725,0.710875,0.236504,0.446541,0.798799,0.357143,0.278388,0.477723,0.376093,1,0.098361,0.483431,0.562889,0.643548,0.93617,0.026804,0.232246,0.588939,0.783109,0.863736,1
0.641975,0.029787,0.327586,0.074468,0.615385,0.321678,0.106464,0.225131,0.395939,0.507177,0.253012,0.195804,0.279221,0.313869,0.037838,0.257485,0.234742,0.449367,0.233333,0.315315,0.164918,0.231579,0.622989,0.462585,0.472603,0.276882,0.627168,0.165354,0.389049,0.538324,0.714844,1,0.015528,0.576441,0.564732,0.683453,0.936937,0.054545,0.47561,0.6,0.730458,0.954248,0.49635,0.633047,0.25,0.630372,0.273006,0.465672,0.0625,0.484375,0.444079,0.59396,0.954248,0.015528,0.596491,0.676471,0.625455,0.945736,0.165354,0.389049,0.659389,0.714844,1,0.610503,0.286842,0.511936,0.464589,0.429054,0.277778,0.015873,0.517401,0.71645,0.837398,0.966427,0.05098,0.572848,0.601307,0.707921,0.83815,0.113402,0.403071,0.491779,0.627639,1,0.838407,0,0.161593,0,0.646617,0,0.029106,0.22869,0.572464,0.803296,0.986,0,0,0,0,0,0.057692,0.464358,0.310631,0.244939,1,0.492395,0.526066,0.511936,0.431877,0.280922,0.363363,0.02381,0.593407,0.80198,0.80758,0.924324,0.042623,0.261209,0.501868,0.701613,0.880851,0.113402,0.403071,0.491779,0.627639,1,1
0.251029,0,0.293103,0.484043,0.490385,0.213287,0.076046,0.209424,0.203046,0.483254,0.614458,0.13986,0.461039,0.145985,0.6,0.365269,0.140845,0.512658,0.166667,0.27027,0.101949,0.510526,0.36092,0.486395,0.35274,0.438172,0.517341,0.23622,0.420749,0.518717,0.644531,1,0.086957,0.60401,0.520089,0.870504,0.954955,0.036364,0.35061,0.475,0.644205,0.869281,0.50365,0.418455,0.53125,0.561605,0.389571,0.549254,0.041667,0.521875,0.565789,0.694631,0.869281,0.086957,0.578947,0.415686,0.467273,0.96124,0.23622,0.420749,0.635371,0.703125,1,0.317287,0.476316,0.68435,0.303116,0.564189,0.713889,0.088889,0.535963,0.547619,0.565041,1,0.035294,0.410596,0.455338,0.712871,0.942197,0.078351,0.297505,0.623318,0.721689,0.934066,0.449649,0.103801,0.467213,0,0.458647,0.18894,0.304574,0.388773,0.606625,0.697219,0.778,0.96875,0.96875,0.975584,0.992678,0.97,0.086538,0.152749,0.174419,0.692308,1,0.275665,0.64218,0.68435,0.37018,0.477987,0.672673,0.133333,0.622711,0.576733,0.553936,1,0.029508,0.356725,0.50934,0.65,0.914894,0.078351,0.297505,0.623318,0.721689,0.934066,1
0.102881,0,0.482759,0.404255,0.807692,0.118881,0,0.570681,0.639594,0.401914,0.301205,0.468531,0.162338,0.671533,0.135135,0.45509,0,0.265823,0.133333,0.153153,0.131934,0.873684,0,0.554422,0.15411,0.884409,0.075145,0.027559,0.685879,0.597148,0.796875,1,0.046584,0.320802,0.011161,0,0.621622,0.145455,0.670732,0.758333,0.768194,0.888889,0.525547,0.154506,0.863636,0.048711,0.858896,0.289552,0.166667,0.6625,0.5625,0.711409,0.888889,0.046584,0.320802,0.009804,0.236364,0.674419,0.027559,0.685879,0.731441,0.796875,1,0.218818,0.484211,0.612732,0.249292,0.277027,0.577778,0.047619,0.37355,0.374459,0.644309,1,0.027451,0.360927,0.586057,0.683168,0.953757,0.065979,0.435701,0.588939,0.596929,0.962637,0.717799,0.03655,0.251756,0.228571,0.699248,0.036866,0.035343,0.297297,0.504141,0.787848,0.975,0.588362,0.588362,0.589172,0.588912,0.563,0.067308,0.262729,0.307309,0.560729,1,0.106464,0.919431,0.612732,0.236504,0.15304,0.738739,0.071429,0.3663,0.304455,0.55102,1,0.022951,0.483431,0.562889,0.779032,0.965957,0.065979,0.435701,0.588939,0.596929,0.962637,1
0.621399,0,0.235632,0.255319,0.326923,0.118881,0.026616,0.109948,0.137056,0.492823,0.746988,0.622378,0.136364,0.846715,0.259459,0.407186,0.29108,0.132911,0.116667,0.369369,0.172414,0.607895,0.478161,0.193878,0.773973,0.354839,0.260116,0.051181,0.429395,0.532977,0.748047,0.916168,0.099379,0.761905,0.680804,0.805755,0.968468,0.022727,0.368902,0.441667,0.641509,1,0.226277,0.532189,0.596591,0.323782,0.377301,0.755224,0.026042,0.375,0.618421,0.577181,1,0.099379,0.674185,0.478431,0.44,0.972868,0.051181,0.429395,0.60917,0.748047,0.916168,0.520788,0.510526,0.453581,0.634561,0.435811,0.341667,0.101587,0.610209,0.512987,0.713415,0.983213,0.05098,0.221854,0.651416,0.660891,0.919075,0.010309,0.479846,0.64574,0.700576,1,0.866511,0,0.133489,0,0.62406,0,0.057173,0.242204,0.467909,0.712667,0.945,0,0,0,0,0,0.057692,0.541752,0.607973,0.746964,1,0.359316,0.744076,0.453581,0.565553,0.27044,0.456456,0.152381,0.739927,0.60396,0.650146,0.962162,0.042623,0.276803,0.506849,0.659677,0.940426,0.010309,0.479846,0.64574,0.700576,1,1
0.106996,0,0.304598,0.909574,0.634615,0.230769,0,0.136126,0.670051,0.755981,0.156627,0.181818,0.344156,0.386861,0,0.473054,0.122066,0.246835,0,0.117117,0.067466,0.776316,0.2,0.384354,0.510274,0.66129,0.089595,0.098425,0.521614,0.45098,0.742188,1,0.114907,0.413534,0.533482,0.352518,0.941441,0.05,0.789634,0.702778,0.884097,0.830065,0.328467,0.347639,0.758523,0.174785,0.619632,0.58806,0.057292,0.784375,0.634868,0.855705,0.830065,0.114907,0.413534,0.468627,0.258182,0.949612,0.098425,0.521614,0.552402,0.742188,1,0.28884,0.781579,0.448276,0.376771,0.324324,0.55,0.11746,0.415313,0.62987,0.680894,0.968825,0.203922,0.612583,0.577342,0.571782,1,0.02268,0.245681,0.409567,0.59501,0.914286,0.631148,0,0.368852,0,1,0,0.082121,0.204782,0.462733,0.732235,0.974,0,0,0,0,0,0.115385,0.395112,0.551495,0.589069,1,0.218631,0.92654,0.448276,0.298201,0.174004,0.720721,0.17619,0.432234,0.688119,0.335277,0.92973,0.213115,0.559454,0.547945,0.772581,1,0.02268,0.245681,0.409567,0.59501,0.914286,1
0.493827,0.093617,0.436782,0.287234,0.211538,0.531469,0.041825,0.115183,0.329949,0.416268,0.26506,0.153846,0.422078,0.474453,0.118919,0.389222,0.103286,0.411392,0,0.198198,0.091454,0.434211,0.645977,0.166667,0.592466,0.30914,0.384393,0.125984,0.714697,0.525847,0.810547,0.802395,0.02795,0.411028,0.450893,0.496403,0.95045,0.536364,0.487805,0.661111,0.706199,1,0.127737,0.72103,0.420455,0.366762,0.245399,0.698507,0.614583,0.78125,0.585526,0.671141,1,0.02795,0.35589,0.331373,0.367273,0.957364,0.125984,0.559078,0.59607,0.683594,0.802395,0.693654,0.465789,0.286472,0.787535,0.246622,0.347222,0.028571,0.329466,0.67316,0.778455,0.973621,0.207843,0.437086,0.459695,0.534653,1,0.220619,0.571977,0.581465,0.683301,0.927473,0.29274,0.190058,0.555035,0,0.330827,0.202765,0.406445,0.452183,0.517598,0.906282,0.946,0.117457,0.140086,0.173036,0.705021,0.707,0.096154,0.372709,0.606312,0.57085,1,0.634981,0.549763,0.286472,0.647815,0.199161,0.396396,0.042857,0.336996,0.688119,0.64723,0.940541,0.17377,0.536062,0.488169,0.617742,1,0.220619,0.571977,0.581465,0.683301,0.927473,1
0.658436,0,0.649425,0.398936,0.182692,0.097902,0.072243,0.146597,0.624365,0.449761,0.337349,0.398601,0.246753,0.416058,0.205405,0.113772,0.220657,0.240506,0,0.171171,0.112444,0.85,0.354023,0.061224,0.763699,0.604839,0,0.070866,0.409222,0.495544,0.777344,1,0.021739,0.746867,0.620536,0.901679,0.959459,0.118182,0.286585,0.5,0.415094,0.261438,0,0.437768,0.892045,0.077364,0.601227,0.764179,0.135417,0.296875,0.703947,0.395973,0.941176,0.021739,0.651629,0.415686,0.536364,0.77907,0.070866,0.409222,0.626638,0.794922,1,0.547046,0.407895,0.503979,0.586402,0.388514,0.422222,0.022222,0.450116,0.417749,0.628049,0.863309,0.105882,0.109272,0.474946,0.633663,0.83815,0.131959,0.564299,0.757848,0.846449,1,0.9274,0,0.0726,0,0.571429,0,0.029106,0.254678,0.595238,0.815654,0.991,0,0,0,0,0,0.076923,0.309572,0.456811,0.091093,1,0.414449,0.630332,0.503979,0.449871,0.262055,0.513514,0.033333,0.626374,0.524752,0.501458,0.691892,0.088525,0.237817,0.457036,0.664516,0.880851,0.131959,0.564299,0.757848,0.846449,1,1
0.26749,0,0.54023,0.579787,0.769231,0.178322,0,0.340314,0.553299,0.344498,0.783133,0.300699,0.233766,0.262774,0.156757,0.305389,0.239437,0.183544,0,0.126126,0.16042,0.739474,0.211494,0.414966,0.287671,0.561828,0.413295,0.082677,0.423631,0.622103,0.759766,1,0.037267,0.629073,0.524554,0.496403,0.900901,0.022727,0.466463,0.530556,0.67655,0.954248,0.364964,0.356223,0.71875,0.415473,0.51227,0.391045,0.026042,0.521875,0.453947,0.597315,0.954248,0.037267,0.591479,0.403922,0.274545,0.914729,0.082677,0.423631,0.762009,0.759766,1,0.424508,0.323684,0.64191,0.254958,0.736486,0.405556,0.269841,0.480278,0.554113,0.534553,0.947242,0.023529,0.423841,0.3878,0.534653,0.705202,0.05567,0.495202,0.786248,0.892514,1,0.627635,0,0.372365,0,0.661654,0,0.030146,0.233888,0.503106,0.686921,0.862,0,0,0,0,0,0.057692,0.476578,0.563123,0.88664,1,0.304183,0.64455,0.64191,0.29563,0.396226,0.702703,0.057143,0.641026,0.581683,0.393586,0.881081,0.019672,0.352827,0.470735,0.6,0.970213,0.05567,0.495202,0.786248,0.892514,1,1
0.329218,0.144681,0.522989,0.303191,0.653846,0.216783,0.041825,0.146597,0.28934,0.296651,0.277108,0.356643,0.181818,0.328467,0.367568,0.341317,0.211268,0.43038,0.383333,0.36036,0.217391,0.605263,0.34023,0.397959,0.472603,0.465054,0.358382,0.019685,0.461095,0.474153,0.701172,0.964072,0.118012,0.646617,0.671875,0.731415,1,0.095455,0.554878,0.630556,0.598383,0.928105,0.441606,0.396996,0.607955,0.421203,0.478528,0.474627,0.109375,0.596875,0.605263,0.577181,0.928105,0.118012,0.573935,0.490196,0.525455,1,0.019685,0.461095,0.593886,0.755859,0.964072,0.474836,0.378947,0.623342,0.294618,0.685811,0.491667,0.047619,0.491879,0.491342,0.583333,1,0.019608,0.493377,0.688453,0.878713,0.965318,0.018557,0.261036,0.629297,0.627639,0.962637,0.086651,0.714912,0.34192,0.171429,0.12782,0.447005,0.123701,0.880457,0.89441,0.907312,0.903,0.134698,0.294181,0.458599,0.677824,0.949,0.048077,0.105906,0.513289,0.718623,1,0.39924,0.542654,0.623342,0.213368,0.461216,0.567568,0.071429,0.615385,0.618812,0.612245,1,0.016393,0.430799,0.579078,0.833871,0.974468,0.018557,0.261036,0.629297,0.627639,0.962637,4
0.304527,0.034043,0.614943,0.260638,0.394231,0.286713,0,0.429319,0.375635,0.315789,0.096386,0.286713,0.162338,0.182482,0.308108,0.586826,0.267606,0.417722,0.266667,0.225225,0.136432,0.560526,0.425287,0.329932,0.650685,0.36828,0.401734,0.027559,0.311239,0.326203,0.599609,1,0.121118,0.699248,0.821429,0.839329,0.963964,0.063636,0.375,0.538889,0.628032,0.732026,0.310219,0.532189,0.525568,0.446991,0.297546,0.698507,0.072917,0.4125,0.440789,0.536913,0.732026,0.121118,0.699248,0.721569,0.581818,0.968992,0.027559,0.311239,0.399563,0.599609,1,0.656455,0.2,0.440318,0.283286,0.685811,0.308333,0.073016,0.49652,0.655844,0.70935,0.980815,0.027451,0.397351,0.522876,0.69802,1,0.028866,0.408829,0.523169,0.629559,0.90989,0.066745,0.359649,0.645199,0,0.12782,0.534562,0.357588,0.357588,0.373706,0.38826,0.393,0.03556,0.193966,0.321656,0.677824,0.779,0.067308,0.386965,0.66113,0.757085,1,0.5,0.580569,0.440318,0.521851,0.406709,0.447447,0.109524,0.56044,0.789604,0.690962,0.956757,0.022951,0.327485,0.403487,0.706452,1,0.028866,0.408829,0.523169,0.629559,0.90989,4
0.065844,0,0.229885,0.547872,0.461538,0.332168,0.060837,0.371728,0.685279,0.229665,0.674699,0.335664,0.103896,0.233577,0.086486,0.287425,0.446009,0.601266,0,0.216216,0.142429,0.615789,0.308046,0.431973,0.619863,0.524194,0.520231,0.059055,0.455331,0.516934,0.666016,0.952096,0.093168,0.556391,0.566964,0.760192,0.891892,0.027273,0.527439,0.630556,0.695418,1,0.419708,0.390558,0.630682,0.541547,0.546012,0.602985,0.03125,0.490625,0.444079,0.620805,1,0.093168,0.556391,0.592157,0.567273,0.906977,0.059055,0.524496,0.615721,0.650391,0.952096,0.38512,0.363158,0.633952,0.354108,0.550676,0.519444,0.095238,0.607889,0.755411,0.806911,0.942446,0.058824,0.238411,0.490196,0.403465,0.815029,0.012371,0.303263,0.573991,0.677543,0.982418,0.325527,0.336257,0.405152,0,0.601504,0.442396,0.132017,0.239085,0.582816,0.670443,0.952,0.076509,0.341595,0.421444,0.746862,0.81,0.067308,0.289206,0.538206,0.767206,1,0.231939,0.744076,0.633952,0.496144,0.324948,0.696697,0.142857,0.589744,0.747525,0.784257,0.87027,0.04918,0.391813,0.495641,0.566129,1,0.012371,0.303263,0.573991,0.677543,0.982418,4
