@relation proteina_completatreinamento-weka.filters.unsupervised.attribute.Normalize-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N10-F1

@attribute A numeric
@attribute B numeric
@attribute C numeric
@attribute D numeric
@attribute E numeric
@attribute F numeric
@attribute G numeric
@attribute H numeric
@attribute I numeric
@attribute J numeric
@attribute L numeric
@attribute M numeric
@attribute N numeric
@attribute O numeric
@attribute P numeric
@attribute Q numeric
@attribute R numeric
@attribute S numeric
@attribute T numeric
@attribute U numeric
@attribute V numeric
@attribute X numeric
@attribute Z numeric
@attribute A1 numeric
@attribute B1 numeric
@attribute C1 numeric
@attribute D1 numeric
@attribute E1 numeric
@attribute F1 numeric
@attribute G1 numeric
@attribute H1 numeric
@attribute I1 numeric
@attribute J1 numeric
@attribute L1 numeric
@attribute M1 numeric
@attribute N1 numeric
@attribute O1 numeric
@attribute P1 numeric
@attribute Q1 numeric
@attribute R1 numeric
@attribute S1 numeric
@attribute T1 numeric
@attribute U1 numeric
@attribute V1 numeric
@attribute X1 numeric
@attribute Z1 numeric
@attribute A2 numeric
@attribute B2 numeric
@attribute C2 numeric
@attribute D2 numeric
@attribute E2 numeric
@attribute F2 numeric
@attribute G2 numeric
@attribute H2 numeric
@attribute I2 numeric
@attribute J2 numeric
@attribute L2 numeric
@attribute M2 numeric
@attribute N2 numeric
@attribute O2 numeric
@attribute P2 numeric
@attribute Q2 numeric
@attribute R2 numeric
@attribute S2 numeric
@attribute T2 numeric
@attribute U2 numeric
@attribute V2 numeric
@attribute X2 numeric
@attribute Z2 numeric
@attribute A3 numeric
@attribute B3 numeric
@attribute C3 numeric
@attribute D3 numeric
@attribute E3 numeric
@attribute F3 numeric
@attribute G3 numeric
@attribute H3 numeric
@attribute I3 numeric
@attribute J3 numeric
@attribute L3 numeric
@attribute M3 numeric
@attribute N3 numeric
@attribute O3 numeric
@attribute P3 numeric
@attribute Q3 numeric
@attribute R3 numeric
@attribute S3 numeric
@attribute T3 numeric
@attribute U3 numeric
@attribute V3 numeric
@attribute X3 numeric
@attribute Z3 numeric
@attribute A4 numeric
@attribute B4 numeric
@attribute C4 numeric
@attribute D4 numeric
@attribute E4 numeric
@attribute F4 numeric
@attribute G4 numeric
@attribute H4 numeric
@attribute I4 numeric
@attribute J4 numeric
@attribute L4 numeric
@attribute M4 numeric
@attribute N4 numeric
@attribute O4 numeric
@attribute P4 numeric
@attribute Q4 numeric
@attribute R4 numeric
@attribute S4 numeric
@attribute T4 numeric
@attribute U4 numeric
@attribute V4 numeric
@attribute X4 numeric
@attribute Z4 numeric
@attribute A5 numeric
@attribute B5 numeric
@attribute C5 numeric
@attribute D5 numeric
@attribute E5 numeric
@attribute F5 numeric
@attribute G5 numeric
@attribute H5 numeric
@attribute I5 numeric
@attribute J5 numeric
@attribute L5 numeric
@attribute class {1,2,3,4,5}

@data
0.465021,0.068085,0.373563,0.287234,0.105769,0.451049,0.102662,0.47644,0.411168,0.258373,0.060241,0.188811,0.246753,0.160584,0.145946,0.323353,0.225352,0.575949,0.083333,0.387387,0.232384,0.355263,0.634483,0.285714,0.558219,0.271505,0.404624,0.059055,0.645533,0.497326,0.658203,1,0.009317,0.458647,0.584821,0.776978,0.95045,0.113636,0.54878,0.736111,0.671159,0.856209,0.332117,0.630901,0.380682,0.404011,0.285276,0.58806,0.130208,0.503125,0.585526,0.553691,0.856209,0.009317,0.390977,0.523529,0.58,0.957364,0.059055,0.674352,0.60917,0.730469,1,0.636761,0.257895,0.381963,0.294618,0.533784,0.25,0.009524,0.436195,0.5671,0.727642,0.973621,0.101961,0.39404,0.660131,0.688119,1,0.028866,0.514395,0.581465,0.669866,0.964835,0.20726,0.423977,0.451991,0.142857,0.203008,0.525346,0.089397,0.60395,0.645963,0.962925,0.984,0.023707,0.231681,0.416136,0.573222,0.817,0.038462,0.401222,0.524917,0.663968,1,0.520913,0.606635,0.381963,0.354756,0.341719,0.372372,0.014286,0.465201,0.660891,0.623907,0.940541,0.085246,0.424951,0.569116,0.7,1,0.028866,0.514395,0.581465,0.669866,0.964835,3
0.325103,0.038298,0.425287,0.319149,0.538462,0.374126,0.087452,0.219895,0.329949,0.311005,0.337349,0.258741,0.24026,0.10219,0.4,0.137725,0.262911,0.5,0.616667,0.297297,0.275862,0.492105,0.418391,0.428571,0.585616,0.400538,0.416185,0.015748,0.469741,0.483066,0.792969,0.97006,0.021739,0.794486,0.792411,0.707434,1,0.054545,0.435976,0.391667,0.528302,0.908497,0.448905,0.459227,0.517045,0.446991,0.441718,0.59403,0.0625,0.421875,0.388158,0.506711,0.908497,0.065217,0.864662,0.703922,0.534545,1,0.015748,0.400576,0.572052,0.783203,0.97006,0.485777,0.260526,0.692308,0.399433,0.584459,0.580556,0.053968,0.638051,0.727273,0.739837,0.944844,0.015686,0.380795,0.592593,0.653465,1,0.014433,0.341651,0.593423,0.708253,0.989011,0.272834,0.244152,0.531616,0,0.278195,0.258065,0.260915,0.313929,0.813665,0.867147,0.967,0.039871,0.155172,0.221868,0.379707,0.605,0.038462,0.539715,0.601329,0.55668,1,0.376426,0.509479,0.692308,0.375321,0.431866,0.618619,0.080952,0.783883,0.831683,0.688047,1,0.013115,0.34308,0.443337,0.625806,0.940426,0.014433,0.341651,0.593423,0.708253,0.989011,3
0.444444,0.021277,0.373563,0.260638,0.365385,0.265734,0.041825,0.282723,0.35533,0.205742,0.325301,0.377622,0.279221,0.277372,0.232432,0.227545,0.403756,0.683544,0.083333,0.342342,0.230885,0.473684,0.514943,0.309524,0.561644,0.303763,0.439306,0.145669,0.662824,0.550802,0.716797,1,0.009317,0.421053,0.662946,0.77458,0.900901,0.090909,0.60061,0.577778,0.609164,0.895425,0.339416,0.564378,0.463068,0.532951,0.220859,0.623881,0.104167,0.490625,0.503289,0.513423,0.895425,0.009317,0.421053,0.572549,0.578182,0.914729,0.145669,0.662824,0.591703,0.664063,1,0.557987,0.363158,0.469496,0.498584,0.442568,0.341667,0.009524,0.426914,0.478355,0.770325,0.973621,0.039216,0.413907,0.583878,0.631188,0.907514,0.129897,0.570058,0.617339,0.59309,1,0.354801,0.489766,0.252927,0.142857,0.368421,0.576037,0.280665,0.635135,0.710145,0.874356,0.973,0.023707,0.133621,0.372611,0.610879,0.924,0.038462,0.293279,0.340532,0.321862,1,0.444867,0.623223,0.469496,0.48329,0.333333,0.375375,0.014286,0.391941,0.561881,0.731778,0.940541,0.068852,0.438596,0.566625,0.698387,0.931915,0.129897,0.570058,0.617339,0.59309,1,3
0.218107,0.110638,0.304598,0.420213,0.634615,0.115385,0.076046,0.240838,0.436548,0.602871,0.554217,0.552448,0.214286,0.386861,0.324324,0.275449,0.122066,0.208861,0,0.297297,0.17991,0.715789,0.158621,0.52381,0.373288,0.731183,0.436416,0.023622,0.524496,0.56328,0.763672,1,0.034161,0.350877,0.553571,0.664269,0.851351,0.081818,0.573171,0.475,0.684636,0.915033,0.551095,0.223176,0.747159,0.346705,0.763804,0.486567,0.09375,0.584375,0.365132,0.674497,0.915033,0.034161,0.285714,0.460784,0.434545,0.872093,0.023622,0.524496,0.689956,0.724609,1,0.205689,0.597368,0.679045,0.300283,0.550676,0.661111,0.034921,0.324826,0.335498,0.676829,0.920863,0.023529,0.443709,0.48366,0.5,1,0.063918,0.349328,0.789238,0.84453,0.984615,0.892272,0,0.107728,0,0.601504,0,0.06237,0.309771,0.541408,0.811535,0.987,0,0,0,0,0,0.057692,0.317719,0.260797,0.477733,1,0.159696,0.791469,0.679045,0.313625,0.356394,0.81982,0.052381,0.194139,0.383663,0.405248,0.821622,0.019672,0.473684,0.494396,0.683871,1,0.063918,0.349328,0.789238,0.84453,0.984615,1
0.102881,0.07234,0.666667,0.218085,0.480769,0.143357,0.125475,0.21466,0.670051,0.277512,0.301205,0.517483,0.162338,0.240876,0.091892,0.39521,0.234742,0.417722,0,0.81982,0.134933,0.721053,0.356322,0.22449,0.715753,0.44086,0.33526,0.027559,0.530259,0.582888,0.642578,0.952096,0.046584,0.498747,0.629464,0.834532,1,0.404545,0.506098,0.366667,0.512129,0.836601,0.441606,0.255365,0.792614,0.189112,0.582822,0.531343,0.463542,0.728125,0.480263,0.473154,0.836601,0.046584,0.230576,0.407843,0.623636,0.934109,0.027559,0.530259,0.713974,0.722656,1,0.393873,0.292105,0.774536,0.382436,0.523649,0.613889,0.047619,0.50116,0.575758,0.821138,0.959233,0.027451,0.211921,0.37037,0.490099,0.953757,0.115464,0.474088,0.750374,0.75048,1,0.154567,0.266082,0.632319,0.228571,0.18797,0.267281,0.369023,0.39501,0.427536,0.638517,0.653,0.302802,0.570043,0.701699,0.73431,0.777,0.067308,0.221996,0.476744,0.769231,1,0.287072,0.547393,0.774536,0.357326,0.377358,0.675676,0.071429,0.234432,0.596535,0.734694,0.908108,0.022951,0.378168,0.407223,0.45,0.965957,0.115464,0.474088,0.750374,0.75048,1,4
0.436214,0.059574,0.201149,0.18617,0.480769,0.272727,0.026616,0.146597,0.071066,0.373206,0.253012,0.34965,0.324675,0.364964,0.308108,0.42515,0.600939,0.582278,0.116667,0.252252,0.164918,0.268421,0.671264,0.343537,0.592466,0.16129,0.66763,0.248031,0.573487,0.602496,0.701172,0.916168,0.015528,0.43609,0.549107,0.719424,1,0.186364,0.670732,0.7,0.71159,0.862745,0.339416,0.740343,0.230114,0.587393,0.09816,0.656716,0.213542,0.55,0.328947,0.426174,0.862745,0.015528,0.453634,0.509804,0.574545,1,0.248031,0.573487,0.659389,0.701172,0.916168,0.656455,0.436842,0.342175,0.688385,0.334459,0.416667,0.015873,0.36891,0.532468,0.76626,1,0.164706,0.596026,0.723312,0.690594,0.919075,0.113402,0.349328,0.491779,0.464491,0.859341,0.199063,0.27924,0.576112,0.2,0.270677,0.364055,0.272349,0.309771,0.410973,0.760041,0.78,0.030172,0.076509,0.338641,0.630753,0.908,0.057692,0.376782,0.627907,0.718623,1,0.558935,0.592417,0.342175,0.521851,0.280922,0.429429,0.02381,0.43956,0.626238,0.766764,1,0.137705,0.524366,0.599004,0.701613,0.940426,0.113402,0.349328,0.491779,0.464491,0.859341,4
0.213992,0,0.477011,0.276596,0.403846,0.328671,0.038023,0.382199,0.370558,0.550239,0.253012,0.51049,0.136364,0.072993,0.335135,0.251497,0.389671,0.329114,0.35,0.189189,0.097451,0.565789,0.337931,0.452381,0.263699,0.768817,0.297688,0.488189,0.619597,0.545455,0.685547,1,0.024845,0.180451,0.642857,0.731415,0.671171,0.131818,0.39939,0.486111,0.509434,0.934641,0.430657,0.437768,0.5625,0.372493,0.736196,0.444776,0.151042,0.446875,0.480263,0.667785,0.934641,0.024845,0.338346,0.564706,0.527273,0.717054,0.366142,0.587896,0.576419,0.685547,1,0.516411,0.315789,0.517241,0.322946,0.371622,0.505556,0.025397,0.457077,0.668831,0.713415,0.8753,0.117647,0.195364,0.509804,0.720297,1,0.082474,0.547025,0.568012,0.566219,0.931868,0,0.548246,0.56089,0,0,0.580645,0,0,0,0,0,0.292026,0.404095,0.674098,0.849372,0.958,0.086538,0.203666,0.465116,0.447368,1,0.355513,0.691943,0.517241,0.390746,0.274633,0.633634,0.038095,0.498168,0.740099,0.650146,0.718919,0.098361,0.329435,0.580324,0.737097,1,0.082474,0.547025,0.568012,0.566219,0.931868,4
0.255144,0.131915,0.12069,0.053191,0.596154,0.472028,0.079848,0.219895,0.314721,0.200957,0.253012,0.58042,0.337662,0.306569,0.167568,0.437126,0.244131,0.594937,0.35,0.378378,0.097451,0.292105,0.602299,0.414966,0.482877,0.344086,0.479769,0.570866,0.587896,0.508021,0.707031,0.874251,0.024845,0.363409,0.667411,0.532374,0.954955,0.086364,0.588415,0.486111,0.846361,1,0.467153,0.61588,0.295455,0.404011,0.349693,0.540299,0.098958,0.578125,0.378289,0.775168,1,0.024845,0.363409,0.586275,0.394545,0.96124,0.570866,0.587896,0.622271,0.707031,0.874251,0.49453,0.397368,0.543767,0.294618,0.550676,0.475,0.025397,0.287703,0.601732,0.542683,0.976019,0.078431,0.678808,0.509804,0.643564,1,0.059794,0.40691,0.490284,0.68714,0.863736,0.0726,0.396199,0.61007,0,0.157895,0.580645,0.953222,0.953222,0.971014,0.976313,0.969,0.045259,0.325431,0.475584,0.675732,0.823,0.086538,0.309572,0.516611,0.572874,1,0.454373,0.542654,0.543767,0.311054,0.429769,0.474474,0.038095,0.384615,0.764851,0.498542,0.945946,0.065574,0.551657,0.463263,0.653226,1,0.059794,0.40691,0.490284,0.68714,0.863736,4
0.17284,0.119149,0.16092,0.590426,0,0.146853,0,0.219895,0.42132,0.330144,0.674699,0.195804,0.363636,0.810219,0.227027,0.413174,0.262911,0.791139,0.233333,0,0.061469,0.694737,0.202299,0.486395,0.558219,0.669355,0.106936,0.161417,0.838617,0.545455,0.658203,0.916168,0.208075,0.303258,0.15625,0.565947,0.747748,0.054545,0.503049,0.669444,0.781671,1,0.390511,0.377682,0.670455,0.154728,0.588957,0.668657,0.0625,0.490625,0.595395,0.728188,1,0.208075,0.303258,0.137255,0.42,0.782946,0.161417,0.838617,0.668122,0.658203,0.916168,0.258206,0.855263,0.3687,0.535411,0.111486,0.505556,0.212698,0.280742,0.151515,0.648374,0.865707,0.05098,0.344371,0.607843,0.633663,1,0.053608,0.420345,0.500747,0.426104,0.907692,0.471897,0.100877,0.447307,0,0.639098,0.129032,0.331601,0.418919,0.532091,0.629248,0.958,0.179957,0.179957,0.192144,0.202929,0.222,0.125,0.14053,0.805648,0.672065,1,0.249049,0.954976,0.3687,0.439589,0.100629,0.591592,0.319048,0.21978,0.173267,0.556851,0.697297,0.042623,0.647173,0.585305,0.709677,1,0.053608,0.420345,0.500747,0.426104,0.907692,4
0.156379,0,0.327586,0.25,0.269231,0.230769,0.072243,0.39267,0.28934,0.406699,0.228916,0.398601,0.181818,0.343066,0.562162,0.341317,0.267606,0.594937,0.316667,0.423423,0.112444,0.602632,0.310345,0.445578,0.503425,0.424731,0.468208,0.070866,0.43804,0.529412,0.794922,0.772455,0.111801,0.629073,0.578125,0.561151,0.743243,0.031818,0.402439,0.552778,0.617251,1,0.518248,0.33691,0.625,0.375358,0.515337,0.477612,0.036458,0.475,0.611842,0.651007,1,0.111801,0.581454,0.452941,0.4,0.77907,0.070866,0.43804,0.626638,0.757812,0.772455,0.341357,0.407895,0.628647,0.31728,0.486486,0.580556,0.114286,0.647332,0.519481,0.705285,0.88729,0.031373,0.109272,0.187364,0.35396,1,0.053608,0.547025,0.687593,0.666027,0.98022,0.320843,0.233918,0.491803,0,0.571429,0.35023,0.039501,0.186071,0.380952,0.913491,0.962,0.304957,0.518319,0.550955,0.641213,0.717,0.076923,0.405295,0.598007,0.625506,1,0.21673,0.765403,0.628647,0.424165,0.262055,0.828829,0.171429,0.695971,0.594059,0.638484,0.745946,0.02623,0.292398,0.409714,0.695161,1,0.053608,0.547025,0.687593,0.666027,0.98022,4
0.403292,0.034043,0.402299,0.351064,0.240385,0.230769,0.060837,0.256545,0.147208,0.550239,0.301205,0.202797,0.266234,0.270073,0.378378,0.562874,0.230047,0.518987,0.133333,0.225225,0.31934,0.421053,0.489655,0.411565,0.236301,0.422043,0.719653,0.043307,0.394813,0.385027,0.535156,0.952096,0.006211,0.566416,0.794643,0.760192,1,0.027273,0.637195,0.663889,0.727763,0.973856,0.40146,0.55794,0.423295,0.750716,0.371166,0.352239,0.03125,0.628125,0.644737,0.674497,0.973856,0.006211,0.566416,0.656863,0.516364,1,0.043307,0.394813,0.471616,0.542969,0.952096,0.56674,0.457895,0.376658,0.583569,0.415541,0.363889,0.044444,0.524362,0.690476,0.674797,1,0.011765,0.572848,0.488017,0.759901,0.976879,0.020619,0.259117,0.547085,0.660269,0.982418,0.388759,0.179825,0.467213,0,0.556391,0.267281,0.076923,0.158004,0.436853,0.653965,0.988,0.039871,0.229526,0.395966,0.496862,0.91,0.028846,0.403259,0.73588,0.765182,1,0.452471,0.696682,0.376658,0.699229,0.257862,0.48048,0.009524,0.604396,0.809406,0.644315,1,0.022951,0.502924,0.459527,0.693548,0.982979,0.020619,0.259117,0.547085,0.660269,0.982418,3
0.497942,0.017021,0.402299,0.457447,0.355769,0.244755,0.04943,0.230366,0.22335,0.45933,0.156627,0.202797,0.311688,0.160584,0.416216,0.251497,0.328638,0.5,0.25,0.18018,0.637181,0.494737,0.478161,0.336735,0.530822,0.362903,0.612717,0.055118,0.463977,0.486631,0.746094,1,0,0.596491,0.649554,0.721823,0.981982,0.009091,0.615854,0.588889,0.706199,0.986928,0.30292,0.564378,0.491477,0.618911,0.306748,0.59403,0.010417,0.60625,0.5,0.610738,0.986928,0,0.606516,0.588235,0.541818,0.984496,0.055118,0.458213,0.59607,0.746094,1,0.557987,0.423684,0.435013,0.543909,0.476351,0.438889,0,0.573086,0.62987,0.703252,0.990408,0.011765,0.39404,0.453159,0.690594,1,0.03299,0.351248,0.626308,0.690979,0.984615,0.482436,0.209064,0.350117,0.257143,0.398496,0.285714,0.024948,0.252599,0.469979,0.69516,0.958,0.122845,0.461207,0.7431,0.83682,0.989,0.009615,0.252546,0.496678,0.615385,1,0.45057,0.64455,0.435013,0.562982,0.350105,0.48048,0,0.589744,0.683168,0.641399,0.978378,0.009836,0.452242,0.526775,0.708065,1,0.03299,0.351248,0.626308,0.690979,0.984615,3
0.283951,0.042553,0.264368,0.329787,0.509615,0.195804,0.163498,0.225131,0.314721,0.411483,0.313253,0.342657,0.318182,0.386861,0.248649,0.317365,0.15493,0.481013,0.383333,0.558559,0.409295,0.473684,0.434483,0.428571,0.455479,0.325269,0.390173,0.059055,0.567723,0.645276,0.882813,1,0.015528,0.586466,0.604911,0.628297,0.968468,0.004545,0.509146,0.475,0.644205,0.934641,0.554745,0.369099,0.553977,0.398281,0.417178,0.480597,0.005208,0.528125,0.407895,0.52349,0.934641,0.015528,0.578947,0.519608,0.490909,0.972868,0.059055,0.567723,0.740175,0.837891,1,0.304158,0.478947,0.692308,0.322946,0.489865,0.533333,0.015873,0.452436,0.573593,0.660569,0.983213,0.007843,0.480132,0.542484,0.65099,1,0.028866,0.389635,0.650224,0.790787,0.971429,0.442623,0.25,0.357143,0.2,0.443609,0.304147,0.137214,0.352391,0.646998,0.819773,0.99,0.028017,0.269397,0.530786,0.616109,0.931,0.019231,0.219959,0.501661,0.522267,1,0.243346,0.675355,0.692308,0.33419,0.358491,0.585586,0.02381,0.527473,0.648515,0.574344,0.962162,0.006557,0.469786,0.531756,0.708065,1,0.028866,0.389635,0.650224,0.790787,0.971429,3
0.674897,0.617021,0.522989,0.292553,0,0.318182,0,0.47644,0,0,0,0.125874,0.474026,0.262774,0.097297,0.329341,0.084507,0.689873,0,0.324324,0.035982,0.207895,0.597701,0.527211,0.513699,0.284946,0.797688,0.354331,0.62536,0.465241,0.544922,0.892216,0.049689,0.511278,0.600446,0.764988,1,0.240909,0.32622,0.402778,0.644205,0.764706,0.569343,0.669528,0.144886,0.7851,0.205521,0.573134,0.177083,0.309375,0.279605,0.436242,0.764706,0.049689,0.511278,0.527451,0.570909,1,0.354331,0.62536,0.569869,0.544922,0.892216,0.656455,0.613158,0,0.745042,0,0.022222,0.050794,0.473318,0.621212,0.723577,1,0.211765,0.453642,0.281046,0.881188,0.895954,0.070103,0.036468,0.686099,0.353167,0,0,0.106725,0.91452,0,0,0.170507,0,0,0,0,0,0.567888,0.567888,0.578556,0.589958,0.582,0.163462,0.329939,0.476744,0.643725,1,0.851711,0.535545,0,0.760925,0,0.111111,0.07619,0.593407,0.710396,0.720117,1,0.177049,0.155945,0.346202,0.416129,0.923404,0.070103,0.036468,0.686099,0.353167,0,2
0.205761,0,0.344828,0.478723,0.288462,0.20979,0.076046,0.471204,0.35533,0.574163,0.240964,0.41958,0.324675,0.218978,0.27027,0.299401,0.328638,0.379747,0,0.18018,0.103448,0.581579,0.331034,0.442177,0.380137,0.543011,0.511561,0.153543,0.530259,0.634581,0.708984,0.760479,0.055901,0.496241,0.620536,0.827338,1,0.036364,0.588415,0.463889,0.463612,0.934641,0.416058,0.412017,0.605114,0.524355,0.53681,0.423881,0.041667,0.578125,0.417763,0.5,0.934641,0.055901,0.571429,0.545098,0.618182,1,0.114173,0.386167,0.71179,0.669922,0.760479,0.376368,0.544737,0.411141,0.668555,0.422297,0.397222,0.057143,0.529002,0.601732,0.672764,0.952038,0.152941,0.569536,0.620915,0.693069,1,0.016495,0.236084,0.406577,0.458733,0.912088,0.28103,0.482456,0.332553,0,0.458647,0.465438,0.04158,0.093555,0.279503,0.339856,0.74,0.161638,0.484914,0.59448,0.868201,0.95,0.086538,0.334012,0.584718,0.676113,1,0.288973,0.869668,0.411141,0.676093,0.262055,0.516517,0.085714,0.611722,0.712871,0.766764,1,0.127869,0.411306,0.478207,0.622581,0.957447,0.016495,0.236084,0.406577,0.458733,0.912088,2
0.17284,0.710638,0.12069,0.223404,0,0.583916,0,0.434555,0.634518,0.296651,0.506024,0.146853,0.272727,0,0.448649,0.125749,0.197183,0,0.35,0.189189,0.025487,0.402632,0.36092,0.629252,0.417808,0.465054,0.456647,0.07874,0.017291,0.137255,0.646484,0.377246,0.381988,0.701754,0.526786,0.532374,1,0.368182,0.716463,0.802778,0.706199,0.862745,0.620438,0.480687,0.355114,0.561605,0.420245,0.480597,0.421875,0.578125,0.6875,0.634228,0.862745,0.381988,0.701754,0.462745,0.394545,1,0.07874,0.017291,0.168122,0.646484,0.377246,0.380744,0.342105,0.628647,0.300283,0.665541,0.511111,0.390476,0.408353,0.510823,0.522358,1,0.321569,0.92053,0.986928,0.772277,0.878613,0.039175,0.086372,0.303438,0.226488,0.725275,0.17096,0.090643,0.75644,0,0.323308,0.198157,0.844075,0.844075,0.884058,0.92276,0.938,0.584052,0.584052,0.596603,0.609833,0.583,0.192308,0.268839,0.378738,0.404858,1,0.593156,0.296209,0.628647,0.48072,0.681342,0.255255,0.385714,0.802198,0.584158,0.437318,1,0.337705,1,0.800747,0.854839,0.910638,0.039175,0.086372,0.303438,0.226488,0.725275,5
0.465021,0.131915,0.178161,0.234043,0.423077,0.22028,0.117871,0.13089,0.06599,0.933014,0.373494,0.090909,0.409091,0.737226,0.205405,0.377246,0.267606,0.158228,0.1,0.117117,0.191904,0.263158,0.521839,0.571429,0.229452,0.397849,0.638728,0.094488,0.291066,0.540107,0.691406,0.886228,0.012422,0.64411,0.683036,0.788969,1,0.05,0.594512,0.552778,0.566038,0.960784,0.529197,0.579399,0.292614,0.627507,0.377301,0.402985,0.057292,0.584375,0.476974,0.52349,0.960784,0.012422,0.676692,0.62549,0.576364,1,0.094488,0.311239,0.537118,0.691406,0.922156,0.45733,0.707895,0.320955,0.484419,0.280405,0.358333,0.092063,0.728538,0.785714,0.78252,1,0.019608,0.298013,0.350763,0.368812,0.855491,0.074227,0.401152,0.895366,0.911708,0.986813,0.810304,0,0.189696,0,0.857143,0,0.025988,0.216216,0.526915,0.751802,0.981,0,0,0,0,0,0.048077,0.384929,0.305648,0.59919,1,0.442966,0.758294,0.320955,0.511568,0.228512,0.399399,0.019048,0.673993,0.757426,0.693878,1,0.039344,0.409357,0.449564,0.583871,0.893617,0.074227,0.401152,0.895366,0.911708,0.986813,1
0.205761,0.140426,0.189655,0.531915,0.403846,0.087413,0.095057,0.219895,0.253807,0.559809,0.39759,0.230769,0.538961,0.423358,0.227027,0.449102,0.431925,0.208861,0.283333,0.153153,0.133433,0.468421,0.43908,0.431973,0.434932,0.513441,0.364162,0.224409,0.463977,0.426025,0.636719,0.952096,0.018634,0.441103,0.694196,0.630695,1,0.331818,0.792683,0.769444,0.908356,0.888889,0.390511,0.508584,0.497159,0.335244,0.539877,0.486567,0.380208,0.8125,0.713816,0.885906,0.888889,0.018634,0.295739,0.560784,0.485455,1,0.224409,0.463977,0.521834,0.636719,0.952096,0.343545,0.671053,0.450928,0.481586,0.327703,0.480556,0.019048,0.447796,0.47619,0.530488,0.920863,0.062745,0.271523,0.431373,0.626238,1,0.150515,0.479846,0.745889,0.635317,0.962637,0.565574,0.121345,0.336066,0.228571,0.571429,0.115207,0.077963,0.190229,0.5,0.69516,0.925,0.314655,0.323276,0.345011,0.828452,0.817,0.067308,0.462322,0.593023,0.59919,1,0.387833,0.7109,0.450928,0.318766,0.274633,0.504505,0.028571,0.483516,0.769802,0.629738,1,0.186885,0.333333,0.422167,0.674194,0.965957,0.150515,0.479846,0.745889,0.635317,0.962637,1
0.567901,0.089362,0.488506,0.510638,0.413462,0.223776,0.121673,0.057592,0.48731,0.507177,0.385542,0,0.207792,0.386861,0.232432,0.257485,0.150235,0.06962,0.183333,0.477477,0.094453,0.613158,0.501149,0.14966,0.609589,0.298387,0.465318,0.07874,0.512968,0.602496,0.673828,1,0.02795,0.373434,0.502232,0.666667,0.905405,0.231818,0.603659,0.688889,0.719677,0.653595,0.222628,0.474249,0.673295,0.386819,0.429448,0.585075,0.265625,0.59375,0.585526,0.651007,0.718954,0.02795,0.265664,0.460784,0.516364,0.918605,0.07874,0.512968,0.598253,0.652344,1,0.533917,0.305263,0.67374,0.184136,0.564189,0.666667,0.028571,0.222738,0.487013,0.873984,0.94964,0.121569,0.52649,0.577342,0.680693,1,0.039175,0.43762,0.710015,0.633397,0.905495,0.58548,0,0.41452,0,0.646617,0,0.044699,0.54158,0.693582,0.821833,0.968,0,0,0,0,0,0.096154,0.297352,0.269103,0.022267,1,0.431559,0.459716,0.67374,0.18509,0.509434,0.582583,0.042857,0.164835,0.425743,0.632653,0.886486,0.101639,0.502924,0.541719,0.730645,1,0.039175,0.43762,0.710015,0.633397,0.905495,1
0.049383,0,0.534483,0.37234,0.451923,0.122378,0.178707,0.303665,0.411168,0.38756,0,0.328671,0.305195,0,0.502703,0.347305,0.380282,0.588608,0,0.522523,0.082459,0.644737,0.370115,0.302721,0.493151,0.438172,0.323699,0.043307,0.409222,0.524064,0.734375,0.580838,0.065217,0.649123,0.464286,0.410072,0.945946,0.204545,0.393293,0.855556,0.816712,1,0.405109,0.311159,0.747159,0.169054,0.469325,0.543284,0.234375,0.815625,0.815789,0.536913,1,0.065217,0.531328,0.407843,0.576364,0.953488,0.043307,0.440922,0.565502,0.6875,0.580838,0.352298,0.352632,0.718833,0.195467,0.591216,0.541667,0.066667,0.303944,0.350649,0.768293,0.971223,0.313725,0.34106,0.551198,0.596535,0.867052,0.020619,0.479846,0.698057,0.600768,0.846154,0.299766,0.187135,0.550351,1,0.263158,0.16129,0.096674,0.14553,0.530021,0.623069,0.674,0.614224,0.626078,0.740977,0.814854,0.814,0.105769,0.429735,0.416944,0.791498,1,0.262357,0.630332,0.718833,0.290488,0.341719,0.705706,0.1,0.512821,0.514851,0.900875,0.935135,0.262295,0.306043,0.530511,0.640323,1,0.020619,0.479846,0.698057,0.600768,0.846154,1
